Other carbohydrate metabolism	M00803	dTDP-D-angolosamine biosynthesis [PATH:map00523]	K19859	ang14; dTDP-4-keto-6-deoxyhexose reductase
Other carbohydrate metabolism	M00803	dTDP-D-angolosamine biosynthesis [PATH:map00523]	K16436	evaB, megDII, angB, staI; dTDP-3-amino-2,3,6-trideoxy-4-keto-D-glucose/dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose/dTDP-2,6-dideoxy-D-kanosamine transaminase [EC:2.6.1.- 2.6.1.106]
Other carbohydrate metabolism	M00803	dTDP-D-angolosamine biosynthesis [PATH:map00523]	K13332	angMI; N,N-dimethyltransferase
Fatty acid metabolism	M00082	Fatty acid biosynthesis, initiation [PATH:map01212 map00061]	K11262	ACACA; acetyl-CoA carboxylase / biotin carboxylase 1 [EC:6.4.1.2 6.3.4.14]
Fatty acid metabolism	M00082	Fatty acid biosynthesis, initiation [PATH:map01212 map00061]	K02160	accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein
Fatty acid metabolism	M00082	Fatty acid biosynthesis, initiation [PATH:map01212 map00061]	K01961	accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]
Fatty acid metabolism	M00082	Fatty acid biosynthesis, initiation [PATH:map01212 map00061]	K11263	bccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
Fatty acid metabolism	M00082	Fatty acid biosynthesis, initiation [PATH:map01212 map00061]	K01962	accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2]
Fatty acid metabolism	M00082	Fatty acid biosynthesis, initiation [PATH:map01212 map00061]	K01963	accD; acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2]
Fatty acid metabolism	M00082	Fatty acid biosynthesis, initiation [PATH:map01212 map00061]	K18472	accD6; acetyl-CoA/propionyl-CoA carboxylase carboxyl transferase subunit [EC:6.4.1.2 6.4.1.3]
Fatty acid metabolism	M00082	Fatty acid biosynthesis, initiation [PATH:map01212 map00061]	K00665	FASN; fatty acid synthase, animal type [EC:2.3.1.85]
Fatty acid metabolism	M00082	Fatty acid biosynthesis, initiation [PATH:map01212 map00061]	K00667	FAS2; fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86]
Fatty acid metabolism	M00082	Fatty acid biosynthesis, initiation [PATH:map01212 map00061]	K00668	FAS1; fatty acid synthase subunit beta, fungi type [EC:2.3.1.86]
Fatty acid metabolism	M00082	Fatty acid biosynthesis, initiation [PATH:map01212 map00061]	K11533	fas; fatty acid synthase, bacteria type [EC:2.3.1.-]
Fatty acid metabolism	M00082	Fatty acid biosynthesis, initiation [PATH:map01212 map00061]	K00645	fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
Fatty acid metabolism	M00082	Fatty acid biosynthesis, initiation [PATH:map01212 map00061]	K00648	fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
Fatty acid metabolism	M00082	Fatty acid biosynthesis, initiation [PATH:map01212 map00061]	K18473	fabY; acetoacetyl-[acyl-carrier protein] synthase [EC:2.3.1.180]
Fatty acid metabolism	M00083	Fatty acid biosynthesis, elongation [PATH:map01212 map00061]	K00665	FASN; fatty acid synthase, animal type [EC:2.3.1.85]
Fatty acid metabolism	M00083	Fatty acid biosynthesis, elongation [PATH:map01212 map00061]	K00667	FAS2; fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86]
Fatty acid metabolism	M00083	Fatty acid biosynthesis, elongation [PATH:map01212 map00061]	K00668	FAS1; fatty acid synthase subunit beta, fungi type [EC:2.3.1.86]
Fatty acid metabolism	M00083	Fatty acid biosynthesis, elongation [PATH:map01212 map00061]	K11533	fas; fatty acid synthase, bacteria type [EC:2.3.1.-]
Fatty acid metabolism	M00083	Fatty acid biosynthesis, elongation [PATH:map01212 map00061]	K00647	fabB; 3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]
Fatty acid metabolism	M00083	Fatty acid biosynthesis, elongation [PATH:map01212 map00061]	K09458	fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
Fatty acid metabolism	M00083	Fatty acid biosynthesis, elongation [PATH:map01212 map00061]	K00648	fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
Fatty acid metabolism	M00083	Fatty acid biosynthesis, elongation [PATH:map01212 map00061]	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Fatty acid metabolism	M00083	Fatty acid biosynthesis, elongation [PATH:map01212 map00061]	K02372	fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]
Fatty acid metabolism	M00083	Fatty acid biosynthesis, elongation [PATH:map01212 map00061]	K01716	fabA; 3-hydroxyacyl-[acyl-carrier protein] dehydratase / trans-2-decenoyl-[acyl-carrier protein] isomerase [EC:4.2.1.59 5.3.3.14]
Fatty acid metabolism	M00083	Fatty acid biosynthesis, elongation [PATH:map01212 map00061]	K16363	lpxC-fabZ; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:3.5.1.108 4.2.1.59]
Fatty acid metabolism	M00083	Fatty acid biosynthesis, elongation [PATH:map01212 map00061]	K00208	fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]
Fatty acid metabolism	M00083	Fatty acid biosynthesis, elongation [PATH:map01212 map00061]	K02371	fabK; enoyl-[acyl-carrier protein] reductase II [EC:1.3.1.9]
Fatty acid metabolism	M00083	Fatty acid biosynthesis, elongation [PATH:map01212 map00061]	K10780	fabL; enoyl-[acyl-carrier protein] reductase III [EC:1.3.1.104]
Fatty acid metabolism	M00083	Fatty acid biosynthesis, elongation [PATH:map01212 map00061]	K00209	fabV, ter; enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]
Fatty acid metabolism	M00085	Fatty acid biosynthesis, elongation, mitochondria [PATH:map01212 map00062]	K07508	ACAA2; acetyl-CoA acyltransferase 2 [EC:2.3.1.16]
Fatty acid metabolism	M00085	Fatty acid biosynthesis, elongation, mitochondria [PATH:map01212 map00062]	K07509	HADHB; acetyl-CoA acyltransferase [EC:2.3.1.16]
Fatty acid metabolism	M00085	Fatty acid biosynthesis, elongation, mitochondria [PATH:map01212 map00062]	K00022	HADH; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
Fatty acid metabolism	M00085	Fatty acid biosynthesis, elongation, mitochondria [PATH:map01212 map00062]	K07511	ECHS1; enoyl-CoA hydratase [EC:4.2.1.17]
Fatty acid metabolism	M00085	Fatty acid biosynthesis, elongation, mitochondria [PATH:map01212 map00062]	K07515	HADHA; enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.211]
Fatty acid metabolism	M00085	Fatty acid biosynthesis, elongation, mitochondria [PATH:map01212 map00062]	K07512	MECR, NRBF1; mitochondrial trans-2-enoyl-CoA reductase [EC:1.3.1.38]
Fatty acid metabolism	M00415	Fatty acid biosynthesis, elongation, endoplasmic reticulum [PATH:map01212 map00062]	K10247	ELOVL1; elongation of very long chain fatty acids protein 1 [EC:2.3.1.199]
Fatty acid metabolism	M00415	Fatty acid biosynthesis, elongation, endoplasmic reticulum [PATH:map01212 map00062]	K10205	ELOVL2; elongation of very long chain fatty acids protein 2 [EC:2.3.1.199]
Fatty acid metabolism	M00415	Fatty acid biosynthesis, elongation, endoplasmic reticulum [PATH:map01212 map00062]	K10248	ELOVL3; elongation of very long chain fatty acids protein 3 [EC:2.3.1.199]
Fatty acid metabolism	M00415	Fatty acid biosynthesis, elongation, endoplasmic reticulum [PATH:map01212 map00062]	K10249	ELOVL4; elongation of very long chain fatty acids protein 4 [EC:2.3.1.199]
Fatty acid metabolism	M00415	Fatty acid biosynthesis, elongation, endoplasmic reticulum [PATH:map01212 map00062]	K10244	ELOVL5; elongation of very long chain fatty acids protein 5 [EC:2.3.1.199]
Fatty acid metabolism	M00415	Fatty acid biosynthesis, elongation, endoplasmic reticulum [PATH:map01212 map00062]	K10203	ELOVL6; elongation of very long chain fatty acids protein 6 [EC:2.3.1.199]
Fatty acid metabolism	M00415	Fatty acid biosynthesis, elongation, endoplasmic reticulum [PATH:map01212 map00062]	K10250	ELOVL7; elongation of very long chain fatty acids protein 7 [EC:2.3.1.199]
Fatty acid metabolism	M00415	Fatty acid biosynthesis, elongation, endoplasmic reticulum [PATH:map01212 map00062]	K15397	KCS; 3-ketoacyl-CoA synthase [EC:2.3.1.199]
Fatty acid metabolism	M00415	Fatty acid biosynthesis, elongation, endoplasmic reticulum [PATH:map01212 map00062]	K10245	ELO2; fatty acid elongase 2 [EC:2.3.1.199]
Fatty acid metabolism	M00415	Fatty acid biosynthesis, elongation, endoplasmic reticulum [PATH:map01212 map00062]	K10246	ELO3; fatty acid elongase 3 [EC:2.3.1.199]
Fatty acid metabolism	M00415	Fatty acid biosynthesis, elongation, endoplasmic reticulum [PATH:map01212 map00062]	K10251	HSD17B12, KAR, IFA38; 17beta-estradiol 17-dehydrogenase / very-long-chain 3-oxoacyl-CoA reductase [EC:1.1.1.62 1.1.1.330]
Fatty acid metabolism	M00415	Fatty acid biosynthesis, elongation, endoplasmic reticulum [PATH:map01212 map00062]	K10703	PHS1, PAS2; very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase [EC:4.2.1.134]
Fatty acid metabolism	M00415	Fatty acid biosynthesis, elongation, endoplasmic reticulum [PATH:map01212 map00062]	K10258	TER, TSC13, CER10; very-long-chain enoyl-CoA reductase [EC:1.3.1.93]
Fatty acid metabolism	M00113	Jasmonic acid biosynthesis [PATH:map00592]	K00454	LOX2S; lipoxygenase [EC:1.13.11.12]
Fatty acid metabolism	M00113	Jasmonic acid biosynthesis [PATH:map00592]	K01723	AOS; hydroperoxide dehydratase [EC:4.2.1.92]
Fatty acid metabolism	M00113	Jasmonic acid biosynthesis [PATH:map00592]	K10525	AOC; allene oxide cyclase [EC:5.3.99.6]
Fatty acid metabolism	M00113	Jasmonic acid biosynthesis [PATH:map00592]	K05894	OPR; 12-oxophytodienoic acid reductase [EC:1.3.1.42]
Fatty acid metabolism	M00113	Jasmonic acid biosynthesis [PATH:map00592]	K10526	OPCL1; OPC-8:0 CoA ligase 1 [EC:6.2.1.-]
Fatty acid metabolism	M00113	Jasmonic acid biosynthesis [PATH:map00592]	K00232	E1.3.3.6, ACOX1, ACOX3; acyl-CoA oxidase [EC:1.3.3.6]
Fatty acid metabolism	M00113	Jasmonic acid biosynthesis [PATH:map00592]	K10527	MFP2; enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35 1.1.1.211]
Fatty acid metabolism	M00113	Jasmonic acid biosynthesis [PATH:map00592]	K00632	fadA, fadI; acetyl-CoA acyltransferase [EC:2.3.1.16]
Fatty acid metabolism	M00113	Jasmonic acid biosynthesis [PATH:map00592]	K07513	ACAA1; acetyl-CoA acyltransferase 1 [EC:2.3.1.16]
Fatty acid metabolism	M00086	beta-Oxidation, acyl-CoA synthesis [PATH:map01212 map00071]	K01897	ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]
Fatty acid metabolism	M00086	beta-Oxidation, acyl-CoA synthesis [PATH:map01212 map00071]	K15013	ACSBG; long-chain-fatty-acid--CoA ligase ACSBG [EC:6.2.1.3]
Fatty acid metabolism	M00087	beta-Oxidation [PATH:map01212 map00071]	K00232	E1.3.3.6, ACOX1, ACOX3; acyl-CoA oxidase [EC:1.3.3.6]
Fatty acid metabolism	M00087	beta-Oxidation [PATH:map01212 map00071]	K00249	ACADM, acd; acyl-CoA dehydrogenase [EC:1.3.8.7]
Fatty acid metabolism	M00087	beta-Oxidation [PATH:map01212 map00071]	K00255	ACADL; long-chain-acyl-CoA dehydrogenase [EC:1.3.8.8]
Fatty acid metabolism	M00087	beta-Oxidation [PATH:map01212 map00071]	K06445	fadE; acyl-CoA dehydrogenase [EC:1.3.99.-]
Fatty acid metabolism	M00087	beta-Oxidation [PATH:map01212 map00071]	K09479	ACADVL; very long chain acyl-CoA dehydrogenase [EC:1.3.8.9]
Fatty acid metabolism	M00087	beta-Oxidation [PATH:map01212 map00071]	K01692	paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]
Fatty acid metabolism	M00087	beta-Oxidation [PATH:map01212 map00071]	K07511	ECHS1; enoyl-CoA hydratase [EC:4.2.1.17]
Fatty acid metabolism	M00087	beta-Oxidation [PATH:map01212 map00071]	K13767	fadB; enoyl-CoA hydratase [EC:4.2.1.17]
Fatty acid metabolism	M00087	beta-Oxidation [PATH:map01212 map00071]	K00022	HADH; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
Fatty acid metabolism	M00087	beta-Oxidation [PATH:map01212 map00071]	K07516	fadN; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
Fatty acid metabolism	M00087	beta-Oxidation [PATH:map01212 map00071]	K01825	fadB; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]
Fatty acid metabolism	M00087	beta-Oxidation [PATH:map01212 map00071]	K01782	fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]
Fatty acid metabolism	M00087	beta-Oxidation [PATH:map01212 map00071]	K07514	EHHADH; enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / 3,2-trans-enoyl-CoA isomerase [EC:4.2.1.17 1.1.1.35 5.3.3.8]
Fatty acid metabolism	M00087	beta-Oxidation [PATH:map01212 map00071]	K07515	HADHA; enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.211]
Fatty acid metabolism	M00087	beta-Oxidation [PATH:map01212 map00071]	K10527	MFP2; enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35 1.1.1.211]
Fatty acid metabolism	M00087	beta-Oxidation [PATH:map01212 map00071]	K00632	fadA, fadI; acetyl-CoA acyltransferase [EC:2.3.1.16]
Fatty acid metabolism	M00087	beta-Oxidation [PATH:map01212 map00071]	K07508	ACAA2; acetyl-CoA acyltransferase 2 [EC:2.3.1.16]
Fatty acid metabolism	M00087	beta-Oxidation [PATH:map01212 map00071]	K07509	HADHB; acetyl-CoA acyltransferase [EC:2.3.1.16]
Fatty acid metabolism	M00087	beta-Oxidation [PATH:map01212 map00071]	K07513	ACAA1; acetyl-CoA acyltransferase 1 [EC:2.3.1.16]
Fatty acid metabolism	M00088	Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone [PATH:map00072]	K00626	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
Fatty acid metabolism	M00088	Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone [PATH:map00072]	K01641	E2.3.3.10; hydroxymethylglutaryl-CoA synthase [EC:2.3.3.10]
Fatty acid metabolism	M00088	Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone [PATH:map00072]	K01640	E4.1.3.4, HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]
Fatty acid metabolism	M00088	Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone [PATH:map00072]	K00019	E1.1.1.30, bdh; 3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]
Fatty acid metabolism	M00088	Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone [PATH:map00072]	K01574	adc; acetoacetate decarboxylase [EC:4.1.1.4]
Lipid metabolism	M00089	Triacylglycerol biosynthesis [PATH:map00561]	K00629	GPAT1_2; glycerol-3-phosphate O-acyltransferase 1/2 [EC:2.3.1.15]
Lipid metabolism	M00089	Triacylglycerol biosynthesis [PATH:map00561]	K13506	GPAT3_4, AGPAT9, AGPAT6; glycerol-3-phosphate O-acyltransferase 3/4 [EC:2.3.1.15]
Lipid metabolism	M00089	Triacylglycerol biosynthesis [PATH:map00561]	K13507	GAT; glycerol-3-phosphate O-acyltransferase / dihydroxyacetone phosphate acyltransferase [EC:2.3.1.15 2.3.1.42]
Lipid metabolism	M00089	Triacylglycerol biosynthesis [PATH:map00561]	K00630	ATS1; glycerol-3-phosphate O-acyltransferase [EC:2.3.1.15]
Lipid metabolism	M00089	Triacylglycerol biosynthesis [PATH:map00561]	K13508	GPAT; glycerol-3-phosphate acyltransferase [EC:2.3.1.15 2.3.1.198]
Lipid metabolism	M00089	Triacylglycerol biosynthesis [PATH:map00561]	K00631	plsB; glycerol-3-phosphate O-acyltransferase [EC:2.3.1.15]
Lipid metabolism	M00089	Triacylglycerol biosynthesis [PATH:map00561]	K03621	plsX; glycerol-3-phosphate acyltransferase PlsX [EC:2.3.1.15]
Lipid metabolism	M00089	Triacylglycerol biosynthesis [PATH:map00561]	K08591	plsY; glycerol-3-phosphate acyltransferase PlsY [EC:2.3.1.15]
Lipid metabolism	M00089	Triacylglycerol biosynthesis [PATH:map00561]	K00655	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]
Lipid metabolism	M00089	Triacylglycerol biosynthesis [PATH:map00561]	K13509	AGPAT1_2; lysophosphatidate acyltransferase [EC:2.3.1.51]
Lipid metabolism	M00089	Triacylglycerol biosynthesis [PATH:map00561]	K13513	LCLAT1, AGPAT8; lysocardiolipin and lysophospholipid acyltransferase [EC:2.3.1.- 2.3.1.51]
Lipid metabolism	M00089	Triacylglycerol biosynthesis [PATH:map00561]	K13517	MBOAT1_2; lysophospholipid acyltransferase 1/2 [EC:2.3.1.51 2.3.1.-]
Lipid metabolism	M00089	Triacylglycerol biosynthesis [PATH:map00561]	K13519	LPT1, ALE1; lysophospholipid acyltransferase [EC:2.3.1.51 2.3.1.23 2.3.1.-]
Lipid metabolism	M00089	Triacylglycerol biosynthesis [PATH:map00561]	K13523	AGPAT3_4; lysophosphatidic acid acyltransferase / lysophosphatidylinositol acyltransferase [EC:2.3.1.51 2.3.1.-]
Lipid metabolism	M00089	Triacylglycerol biosynthesis [PATH:map00561]	K14674	TGL4; TAG lipase / steryl ester hydrolase / phospholipase A2 / LPA acyltransferase [EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51]
Lipid metabolism	M00089	Triacylglycerol biosynthesis [PATH:map00561]	K01080	PPAP2; phosphatidate phosphatase [EC:3.1.3.4]
Lipid metabolism	M00089	Triacylglycerol biosynthesis [PATH:map00561]	K00635	E2.3.1.20; diacylglycerol O-acyltransferase [EC:2.3.1.20]
Lipid metabolism	M00089	Triacylglycerol biosynthesis [PATH:map00561]	K11155	DGAT1; diacylglycerol O-acyltransferase 1 [EC:2.3.1.20 2.3.1.75 2.3.1.76]
Lipid metabolism	M00089	Triacylglycerol biosynthesis [PATH:map00561]	K11160	DGAT2; diacylglycerol O-acyltransferase 2 [EC:2.3.1.20 2.3.1.75]
Lipid metabolism	M00089	Triacylglycerol biosynthesis [PATH:map00561]	K14456	MOGAT3, MGAT3; 2-acylglycerol O-acyltransferase 3 [EC:2.3.1.20 2.3.1.22]
Lipid metabolism	M00089	Triacylglycerol biosynthesis [PATH:map00561]	K18851	fbp; diacylglycerol O-acyltransferase / trehalose O-mycolyltransferase [EC:2.3.1.20 2.3.1.122]
Lipid metabolism	M00098	Acylglycerol degradation [PATH:map00561]	K01046	E3.1.1.3; triacylglycerol lipase [EC:3.1.1.3]
Lipid metabolism	M00098	Acylglycerol degradation [PATH:map00561]	K12298	CEL; bile salt-stimulated lipase [EC:3.1.1.3 3.1.1.13]
Lipid metabolism	M00098	Acylglycerol degradation [PATH:map00561]	K16816	PNPLA2, ATGL; patatin-like phospholipase domain-containing protein 2 [EC:3.1.1.3]
Lipid metabolism	M00098	Acylglycerol degradation [PATH:map00561]	K13534	PNPLA3; patatin-like phospholipase domain-containing protein 3 [EC:3.1.1.3 2.3.1.-]
Lipid metabolism	M00098	Acylglycerol degradation [PATH:map00561]	K14073	PNLIP, PL; pancreatic triacylglycerol lipase [EC:3.1.1.3]
Lipid metabolism	M00098	Acylglycerol degradation [PATH:map00561]	K14074	PNLIPRP1, PLRP1; pancreatic lipase-related protein 1 [EC:3.1.1.3]
Lipid metabolism	M00098	Acylglycerol degradation [PATH:map00561]	K14075	PNLIPRP2, PLRP2; pancreatic lipase-related protein 2 [EC:3.1.1.3]
Lipid metabolism	M00098	Acylglycerol degradation [PATH:map00561]	K14076	PNLIPRP3, PLRP3; pancreatic lipase-related protein 3 [EC:3.1.1.3]
Lipid metabolism	M00098	Acylglycerol degradation [PATH:map00561]	K14452	LIPF; gastric triacylglycerol lipase [EC:3.1.1.3]
Lipid metabolism	M00098	Acylglycerol degradation [PATH:map00561]	K14674	TGL4; TAG lipase / steryl ester hydrolase / phospholipase A2 / LPA acyltransferase [EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51]
Lipid metabolism	M00098	Acylglycerol degradation [PATH:map00561]	K14675	TGL3; TAG lipase / lysophosphatidylethanolamine acyltransferase [EC:3.1.1.3 2.3.1.-]
Lipid metabolism	M00098	Acylglycerol degradation [PATH:map00561]	K17900	ATG15, AUT5; lipase ATG15 [EC:3.1.1.3]
Lipid metabolism	M00098	Acylglycerol degradation [PATH:map00561]	K01054	MGLL; acylglycerol lipase [EC:3.1.1.23]
Lipid metabolism	M00090	Phosphatidylcholine (PC) biosynthesis, choline => PC [PATH:map00564]	K00866	CKI1; choline kinase [EC:2.7.1.32]
Lipid metabolism	M00090	Phosphatidylcholine (PC) biosynthesis, choline => PC [PATH:map00564]	K14156	CHK; choline/ethanolamine kinase [EC:2.7.1.32 2.7.1.82]
Lipid metabolism	M00090	Phosphatidylcholine (PC) biosynthesis, choline => PC [PATH:map00564]	K00968	PCYT1; choline-phosphate cytidylyltransferase [EC:2.7.7.15]
Lipid metabolism	M00090	Phosphatidylcholine (PC) biosynthesis, choline => PC [PATH:map00564]	K00994	CHPT1, CPT1; diacylglycerol cholinephosphotransferase [EC:2.7.8.2]
Lipid metabolism	M00090	Phosphatidylcholine (PC) biosynthesis, choline => PC [PATH:map00564]	K13644	CEPT1; choline/ethanolamine phosphotransferase [EC:2.7.8.1 2.7.8.2]
Lipid metabolism	M00091	Phosphatidylcholine (PC) biosynthesis, PE => PC [PATH:map00564]	K00551	PEMT; phosphatidylethanolamine N-methyltransferase [EC:2.1.1.17]
Lipid metabolism	M00091	Phosphatidylcholine (PC) biosynthesis, PE => PC [PATH:map00564]	K16369	CHO2; phosphatidylethanolamine N-methyltransferase [EC:2.1.1.17]
Lipid metabolism	M00091	Phosphatidylcholine (PC) biosynthesis, PE => PC [PATH:map00564]	K00550	OPI3; methylene-fatty-acyl-phospholipid synthase [EC:2.1.1.16]
Lipid metabolism	M00091	Phosphatidylcholine (PC) biosynthesis, PE => PC [PATH:map00564]	K00570	pmtA; phosphatidylethanolamine/phosphatidyl-N-methylethanolamine N-methyltransferase [EC:2.1.1.17 2.1.1.71]
Lipid metabolism	M00092	Phosphatidylethanolamine (PE) biosynthesis, ethanolamine => PE [PATH:map00564]	K00894	ETNK, EKI; ethanolamine kinase [EC:2.7.1.82]
Lipid metabolism	M00092	Phosphatidylethanolamine (PE) biosynthesis, ethanolamine => PE [PATH:map00564]	K14156	CHK; choline/ethanolamine kinase [EC:2.7.1.32 2.7.1.82]
Lipid metabolism	M00092	Phosphatidylethanolamine (PE) biosynthesis, ethanolamine => PE [PATH:map00564]	K00967	PCYT2; ethanolamine-phosphate cytidylyltransferase [EC:2.7.7.14]
Lipid metabolism	M00092	Phosphatidylethanolamine (PE) biosynthesis, ethanolamine => PE [PATH:map00564]	K00993	EPT1; ethanolaminephosphotransferase [EC:2.7.8.1]
Lipid metabolism	M00092	Phosphatidylethanolamine (PE) biosynthesis, ethanolamine => PE [PATH:map00564]	K13644	CEPT1; choline/ethanolamine phosphotransferase [EC:2.7.8.1 2.7.8.2]
Lipid metabolism	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE [PATH:map00564]	K00981	E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase [EC:2.7.7.41]
Lipid metabolism	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE [PATH:map00564]	K00998	pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]
Lipid metabolism	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE [PATH:map00564]	K17103	CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]
Lipid metabolism	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE [PATH:map00564]	K01613	psd, PISD; phosphatidylserine decarboxylase [EC:4.1.1.65]
Lipid metabolism	M00130	Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4 [PATH:map00562]	K00888	PI4KA; phosphatidylinositol 4-kinase A [EC:2.7.1.67]
Lipid metabolism	M00130	Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4 [PATH:map00562]	K19801	PI4KB; phosphatidylinositol 4-kinase B [EC:2.7.1.67]
Lipid metabolism	M00130	Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4 [PATH:map00562]	K13711	PI4K2; phosphatidylinositol 4-kinase type 2 [EC:2.7.1.67]
Lipid metabolism	M00130	Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4 [PATH:map00562]	K00889	PIP5K; 1-phosphatidylinositol-4-phosphate 5-kinase [EC:2.7.1.68]
Lipid metabolism	M00130	Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4 [PATH:map00562]	K13712	PIP5KL1; phosphatidylinositol-4-phosphate 5-kinase-like protein 1 [EC:2.7.1.68]
Lipid metabolism	M00130	Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4 [PATH:map00562]	K01116	PLCG1; phosphatidylinositol phospholipase C, gamma-1 [EC:3.1.4.11]
Lipid metabolism	M00130	Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4 [PATH:map00562]	K05857	PLCD; phosphatidylinositol phospholipase C, delta [EC:3.1.4.11]
Lipid metabolism	M00130	Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4 [PATH:map00562]	K05858	PLCB; phosphatidylinositol phospholipase C, beta [EC:3.1.4.11]
Lipid metabolism	M00130	Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4 [PATH:map00562]	K05859	PLCG2; phosphatidylinositol phospholipase C, gamma-2 [EC:3.1.4.11]
Lipid metabolism	M00130	Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4 [PATH:map00562]	K05860	PLCE; phosphatidylinositol phospholipase C, epsilon [EC:3.1.4.11]
